id,X1,X2,X3,X4
11919,0,55.40700539,1,-0.991212344
11920,1,53.1487375,1,0.64580413
11921,1,53.99380532,1,0.333403016
11922,1,40.34070374,1,-0.122384671
11923,1,55.11550644,0,-0.279092472
11924,0,37.75253492,0,-0.253270054
11925,0,38.24784811,1,-0.076818071
11926,1,54.22306619,1,-1.217460944
11927,0,33.50064638,0,-0.350170949
11928,0,44.9114209,1,0.936719313
11929,0,54.8434164,0,0.038198144
11930,1,60.93967618,0,-0.198176245
11931,1,62.41541221,0,-1.034914872
11932,0,35.03286736,1,-0.78691957
11933,0,42.03712619,0,0.51930603
11934,0,34.61864801,1,1.727572405
11935,0,36.79028221,1,-0.889893661
11936,0,44.82721968,1,0.975373995
11937,0,45.06205502,1,1.030800364
11938,1,47.13649393,1,-1.529480702
11939,1,50.02965608,0,1.214084986
11940,0,41.17553056,1,1.194840594
11941,0,44.25827406,0,1.714515104
11942,1,44.08247499,0,0.581995864
11943,1,35.4551775,1,1.74675531
11944,1,45.88646184,1,-0.74696393
11945,1,30.89161444,1,1.051730431
11946,0,45.87449237,1,0.002494832
11947,0,43.47912134,1,-0.142303917
11948,0,38.08429799,1,-0.440881602
11949,1,59.24418691,1,0.333098481
11950,1,32.07218026,1,-0.125469388
11951,1,30.68820804,0,0.558698383
11952,0,33.78766917,1,0.421212686
11953,1,49.29316395,0,-0.598299494
11954,0,53.35605933,1,0.098984525
11955,1,49.95322174,1,-0.499129701
11956,0,35.30045767,1,-0.656379062
11957,1,48.08277803,1,-0.414127154
11958,0,44.41928428,1,-0.622023532
11959,1,56.55505688,0,-0.530641896
11960,0,45.8694431,0,1.283941083
11961,0,54.43776663,0,-1.206270733
11962,1,46.6002259,1,0.818387571
11963,1,37.68553665,0,-0.274384083
11964,0,51.49099527,1,-1.146845709
11965,1,53.34902817,0,1.164712838
11966,0,36.81915209,0,0.468706412
11967,0,46.01571949,0,0.701002117
11968,0,32.06624296,0,1.104058655
11969,1,41.84090473,1,-1.798829673
11970,0,46.55314218,1,-2.005295449
11971,0,55.50699503,0,-0.531994813
11972,1,42.46944736,1,-1.854503797
11973,1,39.37137424,1,-0.67816013
11974,0,66.25971272,0,1.186041046
11975,1,73.26330432,1,-1.677044362
11976,1,50.89218611,1,2.261141939
11977,0,32.32056339,0,0.384977684
11978,0,41.91012032,1,1.303609759
11979,1,45.86542269,1,0.319958648
11980,0,40.99101659,1,0.178731314
11981,0,40.173617,1,-1.711478062
11982,1,52.13760483,1,-0.700208438
11983,1,60.54062406,1,0.354694335
11984,1,47.96822654,0,1.147390977
11985,0,36.44242339,1,0.101164249
11986,0,48.94310051,1,-0.617407825
11987,1,35.27486082,1,-1.241023439
11988,0,48.82026115,0,0.538312793
11989,0,44.88794303,1,-0.69916202
11990,1,47.68228777,1,0.332095692
11991,0,40.56706288,0,2.11446452
11992,0,64.74048964,0,0.736461948
11993,0,41.58251517,1,0.345711348
11994,0,69.9366108,0,-1.014884759
11995,0,33.76359837,0,-0.690765936
11996,1,49.08789242,0,1.261724468
11997,1,46.85464949,1,-1.691310941
11998,1,47.84854603,0,0.82875369
11999,1,49.43770188,0,-0.131785392
12000,1,35.17930309,0,-0.827849647
12001,1,53.77265677,0,-2.038727238
12002,0,74.19049314,1,-1.198377241
12003,0,48.04819368,1,0.063115108
12004,1,45.21437558,1,0.676336729
12005,1,51.00955483,1,1.548871187
12006,0,35.37965974,1,-1.028027424
12007,0,42.77296078,0,-1.809727565
12008,0,50.62375406,1,-0.924843477
12009,1,32.93119776,1,-0.461404783
12010,1,56.68146491,1,1.206834342
12011,0,45.3995377,1,0.17960572
12012,1,52.73736269,1,-0.961743466
12013,1,32.93012537,1,0.779261619
12014,1,33.93553058,1,-0.683387008
12015,0,63.70911394,0,1.708204967
12016,1,39.96367442,1,0.405303676
12017,0,35.83053248,1,-0.509307535
12018,0,41.16783843,1,0.088434203
12019,0,43.97267415,0,-0.567263793
12020,0,47.40400148,1,1.047497503
12021,0,49.27536706,1,0.626648153
12022,0,47.37909851,1,-0.039914912
12023,0,58.57350482,1,0.829461096
12024,0,40.63686541,0,0.532397606
12025,1,37.05343009,0,0.048189453
12026,1,43.41955494,1,-0.106358068
12027,0,54.96788442,0,-1.09720707
12028,1,33.79831408,1,1.023508131
12029,1,37.48100895,0,1.046040221
12030,0,39.84652696,0,0.158464137
12031,1,58.12293756,0,-2.065265634
12032,1,51.13526691,1,0.226365021
12033,1,58.25131013,0,0.26816149
12034,1,53.21739335,0,-1.011802465
12035,0,34.67048527,1,1.040478492
12036,0,61.56118353,0,1.045700455
12037,0,43.94615326,0,0.995114777
12038,0,37.45395404,0,-0.931082777
12039,1,53.13549027,0,-1.6244864
12040,0,51.46280229,1,1.00444829
12041,1,45.66067566,0,1.053231157
12042,1,38.13695486,0,-0.329285011
12043,0,42.74035122,0,-2.519357287
12044,0,35.29801097,1,1.712385416
12045,0,45.89977396,0,2.154716922
12046,0,59.35373813,1,1.399019058
12047,0,59.13735805,0,-1.303308994
12048,1,37.3543835,1,-0.459577899
12049,0,44.75361151,1,-0.233903137
12050,1,48.8137917,0,0.787653695
12051,1,41.18708704,0,-1.277046337
12052,0,53.99520342,0,-0.815722614
12053,0,46.92919507,1,-0.318766789
12054,1,40.54398636,0,1.818864348
12055,0,44.59960068,1,-2.019904091
12056,1,33.12198379,1,-2.911585646
12057,0,44.26823238,1,0.53769017
12058,1,37.27410251,0,-0.770218996
12059,0,49.56425975,1,-0.820038478
12060,0,43.54496477,1,0.176318444
12061,0,39.40946202,0,-0.720778493
12062,0,44.89704054,1,0.628627957
12063,1,35.74379874,0,-1.599980211
12064,0,54.84720334,1,0.734356759
12065,0,55.01303676,0,1.399861701
12066,1,41.48482788,1,-1.092316262
12067,0,39.62609834,1,0.862898706
12068,0,35.74315581,1,0.377419669
12069,1,38.7443941,0,0.108686035
12070,0,52.74059505,1,0.631931951
12071,0,42.99486485,1,0.833094035
12072,0,62.61410884,1,-0.239435936
12073,1,46.21328609,1,-1.614014438
12074,0,67.60628932,1,0.154870785
12075,0,68.3343561,0,-0.27079342
12076,1,33.91041416,1,1.092499136
12077,0,43.15239174,0,0.221905039
12078,0,49.90251454,1,0.794774002
12079,0,26.6468455,1,2.446020175
12080,1,31.22720146,1,-1.027004036
12081,1,42.20164077,1,-0.193952568
12082,1,47.62805788,1,0.592940483
12083,0,47.41630502,0,-1.004267495
12084,0,45.51990703,1,-0.310968827
12085,1,74.5356767,1,0.565872361
12086,0,39.99892088,1,-1.199186108
12087,0,45.22959707,0,-0.888031738
12088,1,37.47391933,1,-0.493576762
12089,0,36.56390989,1,0.592996952
12090,1,42.01234432,0,1.678678382
12091,0,48.3790144,1,-1.260559953
12092,0,48.71680016,0,1.41814438
12093,0,38.3630935,0,1.033378906
12094,0,50.9387318,0,1.153155235
12095,0,37.90845993,0,-2.04828254
12096,0,49.25997306,1,-0.914314743
12097,1,36.97728028,1,0.130880406
12098,1,35.62536408,1,-1.353133343
12099,1,39.8893135,0,-0.116843608
12100,1,83.54576504,0,0.147828926
12101,1,53.04795158,1,1.415298165
12102,1,60.19787432,0,-0.365370717
12103,0,48.18408186,1,0.973198986
12104,0,38.85352965,1,-1.369845311
12105,1,46.10950016,0,1.68979357
12106,1,38.15055253,1,0.203379507
12107,0,34.51643949,0,-1.207272931
12108,1,47.8858022,0,-0.538651104
12109,0,49.90547432,1,1.458674968
12110,1,44.97542628,1,-1.297158806
12111,1,51.10652537,1,-0.997279393
12112,1,38.60794216,1,0.932012739
12113,0,54.02302325,0,0.126357019
12114,0,41.08847382,1,-1.21130742
12115,1,39.88939015,1,-1.221660988
12116,0,45.89870936,1,-0.301384754
12117,0,45.14592473,1,-1.077671432
12118,0,45.51624613,0,-0.353189664
12119,0,59.43066226,0,2.305084746
12120,0,42.50952006,0,0.051339269
12121,0,59.7581084,0,0.46729671
12122,0,41.0083362,1,-0.66473831
12123,0,36.1469045,0,1.266595204
12124,0,50.5990076,1,0.71751275
12125,0,60.66221217,1,0.379626379
12126,0,61.77455754,0,0.497227319
12127,1,38.3286982,1,-0.220972101
12128,0,45.97906615,1,0.6814303
12129,1,32.66181042,1,-0.506686676
12130,0,28.47572226,0,0.421018314
12131,1,45.36954487,0,-0.630571896
12132,0,35.52315889,0,0.32712999
12133,0,42.12230853,1,-2.094377953
12134,1,54.37963918,0,-0.394354337
12135,0,34.29759598,0,-0.098051281
12136,1,52.54950988,0,0.480467038
12137,0,44.60089057,0,0.296999571
12138,1,69.30183943,0,0.054597561
12139,0,54.46987981,1,-1.611404851
12140,0,62.39910047,0,0.536794544
12141,1,31.8897517,1,-0.647566116
12142,0,38.84817391,1,-1.446342422
12143,0,52.43360603,1,-1.359268144
12144,1,33.30555317,1,0.668477398
12145,0,49.03930021,0,-1.095243776
12146,1,37.62925747,1,1.44347334
12147,1,48.36077455,1,0.305800654
12148,0,44.50079003,1,-0.348392208
12149,1,43.406978,1,-0.446095133
12150,0,41.74073758,1,-1.410692645
12151,1,51.56066386,1,-1.856125697
12152,0,44.65759595,1,1.204482114
12153,1,34.9887855,0,-0.311880823
12154,1,51.84524012,0,-1.639015332
12155,1,41.85962334,0,0.825233542
12156,0,41.2830232,0,-0.162154006
12157,0,48.77923588,1,-1.42373018
12158,1,36.93084155,1,-0.699687076
12159,0,35.66956853,0,-1.044267309
12160,1,39.35984219,0,-0.235675689
12161,1,51.87751976,1,-0.457761761
12162,0,42.93621174,0,0.719980518
12163,0,48.35669886,1,0.530905117
12164,0,42.89399817,1,1.988267307
12165,0,42.75376737,1,-2.323606178
12166,1,65.66645467,1,-0.297456275
12167,1,53.8142035,0,0.502469123
12168,1,50.12080726,1,-1.423583326
12169,0,38.11103339,0,-0.370955604
12170,1,43.71675209,1,-0.526694522
12171,0,48.39034765,1,-1.641328162
12172,0,62.46670175,1,0.899687176
12173,1,28.0348645,1,0.95342515
12174,0,44.86578508,1,1.943977876
12175,1,43.14599914,1,0.556745494
12176,1,34.02612693,1,-0.282868188
12177,1,40.09312466,0,0.478546211
12178,0,34.39095386,0,0.245335309
12179,1,40.31582501,1,-0.569104859
12180,1,33.83897986,1,0.244418218
12181,1,47.10282732,1,0.131476838
12182,0,27.40957987,1,-1.176331047
12183,1,50.08369536,1,-0.008243348
12184,0,34.66375338,0,0.975417394
12185,0,50.26773179,1,-0.429786021
12186,1,59.90581107,0,1.418261735
12187,1,47.29695607,0,1.245091954
12188,0,56.0488383,1,-0.514843893
12189,0,40.51571964,1,-1.150579727
12190,1,33.99626108,1,1.386107009
12191,0,56.46981046,0,0.117445933
12192,0,36.32230106,0,-1.856047563
12193,1,40.66793264,1,-0.706795635
12194,0,44.80716634,1,-0.985984334
12195,0,47.22291968,0,-0.721860293
12196,0,38.49243648,0,0.592800183
12197,1,74.08789678,1,-1.447968096
12198,0,47.58509189,1,-0.85152573
12199,0,56.15917328,1,1.795415515
12200,0,41.02233803,1,-0.328432017
12201,1,44.07091654,1,-1.248511179
12202,1,36.97482863,1,1.370447149
12203,0,41.58905707,0,0.9551856
12204,1,44.82051621,1,-0.573361391
12205,0,45.01311657,1,-1.723918156
12206,0,32.1186564,1,-0.118746913
12207,1,45.41999507,1,1.727207296
12208,0,27.2396381,1,0.579687661
12209,0,32.65830298,1,1.083671544
12210,0,49.36096555,0,0.244920032
12211,1,49.56821156,1,0.26517769
12212,0,53.92096835,0,1.220324342
12213,0,64.41057663,1,-0.328098154
12214,1,34.92944199,0,0.955604308
12215,1,49.76876952,0,0.448105871
12216,1,46.8470795,1,-1.444834645
12217,0,50.20666529,0,-0.324280114
12218,1,38.59678182,1,0.678058801
12219,0,54.82184834,1,0.047513333
12220,1,45.07937095,0,-0.578227972
12221,0,42.92075646,0,1.735688749
12222,0,42.73691228,1,0.003668977
12223,0,45.57551903,1,0.476702446
12224,1,50.84754239,0,0.161096737
12225,0,38.04866254,1,-0.040977519
12226,1,52.13396234,0,-0.273682624
12227,0,48.70129097,0,2.193720816
12228,0,37.21825041,1,0.606995965
12229,0,43.54230561,1,0.960723269
12230,1,29.82236903,1,2.402282919
12231,0,32.70086508,1,1.092097321
12232,1,64.07741769,1,0.04944135
12233,0,38.00711093,0,0.174496392
12234,0,49.37713872,1,0.11084134
12235,1,46.70319429,1,-0.551754085
12236,1,45.14868036,1,-0.176880032
12237,1,41.14268754,0,0.677789674
12238,1,36.07604977,1,0.877946349
12239,0,31.45219449,0,2.27514675
12240,0,43.33059347,1,-1.254849924
12241,1,64.37979874,0,0.482050774
12242,1,48.74363937,1,1.243131892
12243,1,42.26758531,1,-0.838972741
12244,0,45.87239305,0,-1.400897136
12245,0,48.990822,0,1.542493736
12246,0,43.32068694,0,-0.121758373
12247,0,39.99573055,0,-0.395554146
12248,0,45.16524688,0,-0.956445589
12249,1,53.18639186,1,0.886123049
12250,0,35.84964654,1,-0.687221285
12251,0,37.42540421,1,0.455114402
12252,1,50.6904876,1,1.726170643
12253,0,48.61403393,1,-0.099303244
12254,1,42.79225182,1,-0.329556432
12255,1,29.29558525,1,-1.364985015
12256,1,44.92779557,0,-1.17202182
12257,1,55.56005645,0,0.743648277
12258,1,25.83474651,1,0.189867553
12259,1,48.09411575,1,0.111674056
12260,0,43.78627242,0,-0.368083001
12261,1,41.99620543,1,1.00411358
12262,0,56.95085545,1,0.857706711
12263,0,51.4819071,0,0.244080026
12264,1,43.45807997,1,0.762238582
12265,0,43.813946,0,1.267827478
12266,1,35.42569286,1,1.124922985
12267,1,64.14342043,1,-0.521204029
12268,1,43.21045538,1,0.136762631
12269,1,39.88192701,1,-1.165796338
12270,1,56.43268825,0,-0.343311788
12271,1,53.471356,1,-0.032919053
12272,1,46.50587908,0,-0.020162469
12273,0,43.93227832,1,-0.024103925
12274,0,65.39526706,0,-0.078213222
12275,0,47.03946323,0,-1.093604151
12276,1,54.3305973,1,0.728670826
12277,0,39.93798081,0,0.804712811
12278,0,49.1571658,1,1.249286192
12279,1,46.92814603,0,0.406652178
12280,0,51.26369749,1,1.493940332
12281,1,47.82171373,1,0.546764337
12282,0,29.95451962,1,-1.022994409
12283,0,43.15786176,0,1.114946171
12284,1,67.64927424,1,-0.820826134
12285,0,47.27111301,1,-1.595495446
12286,0,37.19284282,1,0.112565484
12287,1,43.39301397,1,-0.79425572
12288,0,71.88634739,1,-1.002651371
12289,1,41.77592481,1,0.795930462
12290,0,43.50149669,0,0.229909115
12291,0,66.48108439,1,-0.419437437
12292,0,39.26461796,0,0.440645642
12293,0,59.69970381,1,0.649898599
12294,1,57.81345138,0,0.146079625
12295,0,37.21587177,1,-1.064059909
12296,1,37.4275255,1,-0.025116967
12297,1,47.28793309,1,0.786557952
12298,1,45.40340857,1,0.874188925
12299,1,50.64426182,0,-0.31749012
12300,0,38.80023365,1,-0.337927458
12301,1,40.15225243,0,-0.973673946
12302,0,48.39859522,1,-0.570019974
12303,1,72.7343349,1,0.11549535
12304,0,42.50552866,0,1.884427674
12305,0,33.84726559,0,-0.369912386
12306,1,52.78086452,1,-0.428675837
12307,1,45.71293572,1,0.19887493
12308,1,35.8546684,0,0.547039869
12309,1,39.08849766,1,0.698186449
12310,1,42.0940683,1,1.414988148
12311,1,43.33439059,1,-1.136540126
12312,1,59.4740435,1,-1.236209634
12313,1,33.63265706,1,-1.156775656
12314,0,44.68320116,1,0.365883689
12315,1,40.11834862,1,0.080217954
12316,0,47.35824543,0,-0.105118861
12317,1,44.1040584,1,-1.735126289
12318,0,50.37671345,1,-0.488417615
12319,0,35.09938305,1,0.681397596
12320,1,42.01726537,1,1.339271363
12321,0,65.46406979,0,0.022949893
12322,1,51.96795688,1,0.648033105
12323,0,46.54301009,1,-2.240519158
12324,0,65.31011818,0,0.43677789
12325,0,46.13121914,0,0.769724584
12326,0,48.27671733,1,0.259928243
12327,1,47.95014098,1,0.466660052
12328,0,56.19557305,1,0.637317826
12329,1,41.49385682,1,0.761003488
12330,0,45.03735256,1,1.746379417
12331,1,26.59720225,1,0.819781562
12332,0,51.5549263,1,-0.023287516
12333,0,46.40077585,1,-2.948657902
12334,1,31.26239778,1,-1.006672617
12335,0,43.15629137,0,-1.019005424
12336,0,42.7220177,0,-0.752501379
12337,1,45.91788919,0,-0.487072357
12338,1,56.34864844,1,-0.942202819
12339,1,45.52591984,0,-0.195796044
12340,1,36.80390047,1,-1.082469871
12341,1,36.93314571,1,-1.801823763
12342,1,43.66382263,1,-0.936994767
12343,1,44.97063516,0,0.982971513
12344,1,41.02723361,1,0.964245756
12345,0,40.88223891,1,-1.263284573
12346,0,45.91477646,1,1.372341507
12347,1,39.71227428,0,1.267254574
12348,0,52.17256992,1,-0.230459332
12349,1,44.50246389,0,-0.46198589
12350,1,41.05914612,0,3.560356164
12351,1,47.27962589,1,0.635011305
12352,0,41.06108786,1,1.155279572
12353,0,65.41589564,1,-0.137337499
12354,1,40.41264244,0,-0.283746902
12355,0,35.85212607,1,1.534459937
12356,1,47.17528598,0,-0.52858366
12357,1,54.26196242,0,-1.52084739
12358,1,38.16423311,1,0.656004326
12359,0,36.0613467,0,1.592895979
12360,1,55.54585024,1,-0.074128962
12361,1,40.26664169,0,0.481796286
12362,0,48.44644106,0,1.131429863
12363,0,31.19521091,1,-0.37880001
12364,0,38.16707245,1,0.245197188
12365,1,64.63346332,0,0.291150721
12366,1,24.85904253,1,-1.553896282
12367,1,34.71060253,1,1.08484859
12368,0,50.59581682,0,-0.984466787
12369,1,54.80287845,0,0.106232913
12370,1,48.81561773,0,-2.527419075
12371,1,29.91479903,1,0.464397803
12372,0,51.43350718,0,-0.183549483
12373,1,40.68839614,0,0.190406973
12374,1,47.49218326,0,-1.235214839
12375,1,41.25695817,1,2.126229797
12376,1,39.60864596,0,0.899642288
12377,0,39.75674082,1,0.670461117
12378,0,46.7943487,1,-0.17663277
12379,0,57.54500633,0,0.497180939
12380,1,50.1905737,0,-0.218911398
12381,1,41.90753059,0,0.068618094
12382,0,37.23249826,0,0.444664972
12383,1,58.13557414,0,0.337900392
12384,0,57.86940012,1,-0.885738802
12385,0,40.10689485,1,-0.154102081
12386,1,38.49928663,1,0.318067579
12387,1,46.07412826,1,-0.524928922
12388,0,42.59050553,1,-0.369802732
12389,0,48.9657543,1,-0.112878503
12390,1,54.94117329,1,-1.733414525
12391,0,59.14344283,1,1.369009708
12392,0,36.7043291,0,-1.345229858
12393,0,48.65714116,1,-0.070471594
12394,0,48.79467542,1,-0.017357337
12395,0,34.76281054,1,-1.122732155
12396,1,63.85801743,1,0.748609327
12397,0,50.7544881,1,0.311580164
12398,0,44.40187532,1,0.780361458
12399,0,37.69801202,1,0.786549608
12400,0,34.49230607,1,-0.139146817
12401,0,56.95216121,0,1.518684163
12402,1,44.48524739,1,1.211769075
12403,1,60.09693305,1,-0.389013306
12404,0,49.56053086,1,0.127932449
12405,0,44.198004,1,-0.574301489
12406,1,44.35657965,1,-0.378384736
12407,1,46.21719044,1,0.438527185
12408,0,58.98797969,0,-0.456512224
12409,1,39.19514297,1,-1.021767085
12410,0,60.08164936,1,-0.971007847
12411,1,41.6634645,1,0.062978423
12412,1,48.86485423,1,0.633617483
12413,0,44.95458322,0,2.095991312
12414,1,65.47007718,0,-0.064201238
12415,0,38.56438652,0,-2.153354993
12416,0,58.42338316,1,0.49600172
12417,0,39.9874156,0,2.084391043
12418,1,37.41171369,1,-0.115232893
12419,0,45.59149356,0,-0.320458999
12420,1,45.94176087,1,0.268372442
12421,0,44.61775759,0,0.340584753
12422,1,43.29539862,1,-1.554113918
12423,0,38.23345855,1,0.969568458
12424,0,46.61429729,1,0.236538151
12425,1,43.2648551,0,0.922724129
12426,0,51.2145174,1,0.18414042
12427,1,69.26495889,1,0.612048324
12428,1,49.9896726,1,-0.623358754
12429,0,50.90088937,1,-1.324276134
12430,0,34.48671685,1,1.138643654
12431,0,51.92196993,1,0.161062423
12432,0,56.299339,1,1.193034354
12433,1,35.85134654,1,-0.459530521
12434,0,48.18889575,0,-0.400577918
12435,0,62.65298844,1,0.013279688
12436,0,49.39701318,1,-0.057262403
12437,0,36.65506407,1,-1.098175362
12438,1,64.91541894,1,1.029472304
12439,1,43.2621053,1,0.507008572
12440,1,34.84387228,1,-0.758504126
12441,0,47.85251487,1,-0.84523656
12442,0,70.35855106,1,1.868219391
12443,1,35.96455915,0,-0.268811069
12444,0,40.6943987,1,-0.198631544
12445,1,56.56392568,1,-2.194325904
12446,0,51.25321352,0,-1.205596346
12447,1,41.92897793,0,-0.796732671
12448,0,37.68364573,1,0.17073782
12449,1,51.07597996,1,0.432872028
12450,1,51.09990141,0,0.18831429
12451,0,49.9260078,1,-0.004641543
12452,1,45.06689175,0,-1.17727517
12453,1,38.48844229,1,-0.299923981
12454,1,38.46392251,0,0.96564475
12455,1,42.21431082,1,0.106612133
12456,1,52.41223267,1,0.029187074
12457,1,47.16569877,0,-0.560109788
12458,1,32.30810798,0,0.093632819
12459,0,39.76166513,0,-0.006441689
12460,1,52.89046863,0,0.324133087
12461,1,50.49544843,1,-0.59632733
12462,0,42.89304356,0,-0.620001235
12463,0,35.34555408,1,1.309883639
12464,1,33.78278733,1,-0.167209381
12465,1,26.05697225,1,0.446566835
12466,0,41.47927958,0,-0.314473489
12467,0,46.64329576,0,-0.075778855
12468,1,65.64378146,1,0.503165172
12469,0,45.7568206,0,0.213174426
12470,0,46.28115412,0,0.079525986
12471,1,53.26152015,1,0.748613058
12472,1,60.32322004,1,0.817514932
12473,1,50.70384142,0,1.246037872
12474,0,32.45413706,1,0.379797882
12475,0,57.47758453,0,0.186336276
12476,0,40.45847546,1,0.69836667
12477,0,43.45562111,0,0.026154087
12478,0,43.37453081,1,-1.52210205
12479,1,53.7035757,0,-1.181227424
12480,1,42.37440899,1,-2.414696371
12481,1,59.18927718,0,0.106141349
12482,0,58.35060599,0,-0.062591691
12483,0,36.47115491,0,1.687542431
12484,1,55.27218007,1,1.396189072
12485,1,41.19095395,1,-0.706787812
12486,1,61.73988601,0,-0.335924425
12487,1,39.81538824,0,0.143291233
12488,1,41.3531316,1,-0.209008124
12489,1,48.43208263,1,0.196591461
12490,1,45.25424752,1,-0.254643941
12491,1,37.41298885,1,-1.74780159
12492,1,54.18296375,1,0.286594283
12493,1,54.85545604,1,-1.374163533
12494,1,39.19379202,1,-1.329546516
12495,1,46.00100521,0,1.594120539
12496,1,28.78489656,1,1.391591227
12497,1,40.13654675,1,-0.941856181
12498,1,41.82692726,1,-0.399003441
12499,0,41.63361272,0,1.606279585
12500,0,62.10270249,0,-0.484631667
12501,0,55.75880283,1,-1.221580961
12502,0,42.10480543,0,-0.260781257
12503,0,44.13035111,1,0.218383282
12504,0,36.07642275,1,1.216710676
12505,1,35.06995897,0,-0.964147936
12506,1,45.34417736,0,-0.537890796
12507,0,39.30505467,1,-0.065042932
12508,1,50.10469205,1,-0.902508998
12509,0,41.63787183,1,-1.318557283
12510,0,43.62112669,1,0.382715267
12511,1,49.16123971,1,-0.246033774
12512,1,48.3083979,0,0.022161379
12513,0,43.16557178,1,-0.411065884
12514,1,41.10537338,1,-0.046641651
12515,0,54.24963704,1,0.788299196
12516,1,49.02725063,0,-0.638433566
12517,0,56.86406397,0,0.65020115
12518,1,49.7446016,1,-0.323476263
12519,0,49.35608441,1,-0.751705991
12520,1,38.27894192,1,-0.106153337
12521,0,52.18525667,0,-0.726180716
12522,1,50.47241798,1,-0.397932965
12523,0,44.36033265,1,0.000587715
12524,0,24.95349545,1,0.225902315
12525,0,40.89248655,0,0.464977525
12526,1,46.02078083,0,-0.047200367
12527,1,48.2923435,1,-0.024018957
12528,0,39.46759261,0,-0.50769057
12529,1,47.41492799,0,0.439302124
12530,0,55.41241721,1,-1.062326391
12531,0,62.86282008,1,1.273990906
12532,0,61.87485734,0,-0.425961468
12533,1,41.78995573,1,0.418745674
12534,1,36.31126082,1,-1.120439473
12535,1,52.92561116,1,0.414025946
12536,1,45.04259699,1,-0.230383831
12537,0,58.4131162,1,0.214845272
12538,1,56.58640209,1,2.698094853
12539,0,35.45652566,0,2.069052545
12540,0,36.58006001,1,-0.132777757
12541,1,51.8145127,0,1.107183373
12542,1,44.74386551,1,-1.019225244
12543,1,41.36657655,0,-0.299201656
12544,0,51.54584218,0,-1.237560946
12545,1,37.48463519,1,-0.712007163
12546,1,42.29880211,0,0.341885403
12547,1,40.67660956,1,1.158725719
12548,0,45.47893059,0,0.676988328
12549,0,42.10799809,0,-0.456996386
12550,0,34.04087134,1,-0.250067665
12551,0,46.33428263,1,-0.679086029
12552,1,38.16279678,1,1.755380561
12553,0,50.50789842,1,0.238371728
12554,1,52.41954,1,-0.626112607
12555,0,50.68723334,1,1.134633099
12556,1,45.76640813,1,0.20606624
12557,1,62.23208179,0,-1.208571471
12558,0,49.62675637,1,-0.063730327
12559,1,36.70832162,1,0.620126312
12560,1,42.91451825,0,-0.459699344
12561,0,48.02840113,0,0.299534799
12562,0,50.55598804,1,0.860445018
12563,1,38.95953428,1,-1.152117165
12564,0,50.67368143,1,1.594476993
12565,1,35.69744458,1,-0.888486279
12566,0,38.76032661,1,-0.049985841
12567,0,60.42104787,1,-2.390044648
12568,1,52.12122717,1,0.336306655
12569,1,29.98245539,1,-0.423038115
12570,0,42.12510243,1,-1.17775631
12571,0,35.67854174,1,0.749155413
12572,0,47.28653258,1,-0.738201001
12573,0,52.26019637,1,-0.19790849
12574,0,53.93194542,0,0.052828291
12575,0,46.69437938,1,-1.311309694
12576,0,43.41745793,0,0.023542655
12577,0,44.77952136,0,0.190840656
12578,0,40.60006356,0,-1.344618052
12579,0,48.8863248,0,0.703013003
12580,1,50.01750597,1,1.205704403
12581,0,47.16856054,0,-1.301192064
12582,0,49.65341261,1,0.154238726
12583,0,42.9764542,1,2.046438413
12584,1,59.31598674,1,0.499224009
12585,0,32.28701749,0,0.753531574
12586,1,44.51085571,1,0.054842382
12587,0,58.19759574,1,-1.100234942
12588,0,61.73838858,0,-0.132317192
12589,1,42.19285589,0,-0.194409574
12590,0,40.0160953,1,1.83206271
12591,0,40.4597679,0,0.050699788
12592,0,55.9368593,1,0.388460168
12593,1,39.0385511,0,-0.007569465
12594,0,31.0176857,0,0.375262009
12595,1,39.91351504,0,-0.00403928
12596,1,26.13329855,1,0.86055924
12597,0,42.41476218,1,1.760722254
12598,1,42.08949729,0,-0.39035932
12599,0,39.57477428,1,-0.154588513
12600,1,38.28149589,0,1.306662065
12601,0,35.00989318,1,0.685177685
12602,0,56.77695688,1,-0.744614975
12603,1,56.94481833,0,0.690625086
12604,1,47.9573788,1,-0.195495102
12605,1,53.46454759,1,-1.848805939
12606,0,30.62412845,1,-1.404443304
12607,1,38.94526011,1,0.49140253
12608,0,67.88496741,1,-0.309072472
12609,1,49.68355572,1,0.543636585
12610,0,54.71859776,0,1.120008582
12611,1,51.32916105,1,1.442679554
12612,1,40.24581665,1,0.511504528
12613,0,52.02287313,0,-0.078633715
12614,0,37.47453821,1,-0.505737519
12615,1,48.79437024,1,-1.29181456
12616,0,34.98824731,0,-0.805228802
12617,0,38.57657869,0,0.197928631
12618,0,49.12798605,1,1.338492703
12619,1,38.32943389,1,-0.872691866
12620,0,32.02144099,0,1.152907995
12621,0,37.63249153,1,0.332521162
12622,1,51.50949475,1,0.504477718
12623,0,50.96643697,1,-1.195733987
12624,0,53.55610006,0,-0.142552342
12625,0,48.49810025,1,-0.24255964
12626,0,60.87770647,1,-0.525849068
12627,0,52.32713422,0,1.603654852
12628,0,34.67263902,1,-0.2569495
12629,1,39.53074056,1,-1.014834457
12630,0,41.44389107,1,0.830657358
12631,0,51.87485003,1,-0.590465843
12632,0,52.58158603,1,1.118112434
12633,1,48.22120709,1,-0.829906756
12634,0,42.62628982,0,0.534631163
12635,0,52.85368541,1,0.80904835
