id,Y,T,X1,X2,X3,X4
1611,15.41076275,0,0,31.06445304,1,-1.360915383
1612,28.08919507,0,0,47.87533341,0,-1.269367544
1613,23.49595441,0,0,41.78242787,0,-0.130305268
1614,23.71482729,0,0,41.0830348,1,-0.195216268
1615,27.90908267,0,0,47.36716646,1,-0.633611867
1616,22.34956112,0,1,39.76420464,1,1.054110554
1617,29.74354367,0,0,50.48609182,0,-0.533879145
1618,26.76870069,1,1,45.86489022,1,0.423686808
1619,29.91932746,1,1,38.6302383,1,2.056297174
1620,24.0997741,0,0,42.65925865,1,0.871348346
1621,33.62413928,1,0,51.78247743,1,0.811094456
1622,19.00561264,0,1,36.46178513,1,-0.006229755
1623,17.66007095,1,1,36.71895182,1,-0.04949839
1624,20.53136668,1,0,36.75278121,1,0.82045333
1625,9.868203266,0,1,24.82466821,0,-0.873319232
1626,28.49665685,0,1,47.15915868,0,-1.720660785
1627,28.50992117,0,0,47.94804616,1,-0.668499702
1628,22.07207713,0,0,40.48474396,1,-1.753779285
1629,29.26222374,0,1,49.04257012,1,-2.986996638
1630,33.81903884,0,1,53.54045944,1,-0.28879564
1631,26.70221757,0,1,45.48935199,1,-0.006973154
1632,33.91413115,0,0,54.44823511,1,-2.41090489
1633,26.94120193,0,1,45.57790872,0,0.951342441
1634,27.5587453,1,0,41.8077479,0,1.361322889
1635,32.47531324,1,0,50.98054067,1,-0.825372614
1636,35.5438547,1,1,49.12654452,1,1.514728968
1637,18.03147344,0,0,34.66657444,1,1.475459513
1638,19.59180291,1,0,38.41938019,1,0.152370302
1639,35.52426572,0,1,55.60819606,1,-1.469269464
1640,16.83569716,0,0,33.01285969,1,-1.634856405
1641,25.30456422,1,1,44.03882225,1,-0.410088385
1642,21.95311224,0,1,39.65482714,0,0.003546457
1643,17.58164689,0,0,34.72419228,0,0.229346377
1644,26.73170534,0,1,45.54089139,0,0.553293855
1645,22.35441584,0,1,40.30400437,0,-1.223296855
1646,28.4665593,0,1,47.39944919,1,2.017510477
1647,31.43973708,1,1,42.91270859,1,-2.026418229
1648,42.17685586,1,0,59.18840034,0,-1.340566972
1649,30.97585386,0,1,49.5005003,0,0.774597077
1650,22.72305515,1,0,43.26448232,1,-0.131613744
1651,17.41268919,1,1,28.31369449,0,-1.431295898
1652,34.0834612,1,1,46.72367871,0,1.687371072
1653,27.43990559,0,0,46.22194971,1,0.512389385
1654,25.69949564,0,1,44.57506311,0,-0.843115156
1655,28.4678611,0,1,47.11865999,1,-0.070812699
1656,28.13652246,1,1,49.90690327,0,0.189015629
1657,21.48890926,0,1,38.94905054,1,-0.793707687
1658,24.91492442,1,0,38.30804597,1,-1.183053296
1659,16.41306633,0,0,33.39209578,0,1.483033922
1660,15.97714857,1,1,33.49585796,1,0.139457188
1661,41.2082438,0,0,63.9494436,1,-2.518518604
1662,26.9077081,0,1,45.98322415,1,-1.278852576
1663,33.12275002,0,0,54.75014828,0,1.033514465
1664,23.44959667,1,1,38.11020996,1,-0.940232601
1665,31.45474491,1,0,52.39775189,1,0.162733673
1666,31.37853123,0,1,51.44637392,1,-1.979998627
1667,21.77637044,0,1,39.46215774,1,-0.436567998
1668,43.04758539,0,1,66.22102818,0,-1.469624186
1669,31.73700087,0,1,51.9868404,1,-0.167045871
1670,26.37032705,0,1,45.28242982,1,0.172028209
1671,37.01994548,0,1,58.86495432,1,-0.134552142
1672,27.69192773,1,1,46.7402031,1,0.513408184
1673,36.96877315,0,1,58.02230735,0,-0.877267522
1674,17.30604425,0,0,35.00399544,1,-9.98E-05
1675,22.65866566,0,0,39.71164324,1,1.197551995
1676,24.45179747,1,0,38.26101503,1,1.380635204
1677,19.25227278,0,0,37.42943815,1,-0.581832357
1678,34.36015282,1,0,49.61833843,0,-1.446436454
1679,22.03180138,0,0,40.25976808,1,-1.167064292
1680,44.79398657,0,1,67.43580305,0,-0.667273151
1681,43.99816749,0,0,67.05265228,0,0.98899281
1682,12.67941043,1,0,27.72473194,0,0.575708182
1683,22.58192136,0,0,40.71270066,1,0.68097329
1684,47.42337465,0,1,71.46476216,0,0.20973471
1685,45.60004972,0,0,68.39324431,1,1.097994001
1686,19.29574571,1,0,33.40879089,1,0.870506157
1687,27.53397158,0,1,45.83998616,1,-0.167708295
1688,14.14400719,0,0,31.43173165,1,-1.304244498
1689,31.13874484,1,1,46.45492336,1,1.250667289
1690,37.86436078,1,0,56.72941099,1,-0.958251475
1691,26.28480062,0,1,44.79104803,1,0.836725559
1692,29.25167686,1,0,48.96507723,1,-0.639287803
1693,24.79392055,1,0,42.4163362,0,0.676752728
1694,33.66464798,1,1,46.87652745,1,1.484415973
1695,37.28388302,1,1,56.61786003,0,0.611319591
1696,38.63001471,1,0,51.31132711,0,2.08173185
1697,23.3323423,0,1,40.72090462,1,0.69814306
1698,27.94557178,0,1,47.40791276,0,-0.771608106
1699,14.54357847,0,1,30.71059053,1,0.698836244
1700,41.93993298,1,1,68.28260579,1,0.163440691
1701,18.88891919,0,0,35.7866626,0,-0.58135396
1702,12.24108484,0,0,27.94556696,1,1.153827039
1703,20.14240939,1,1,37.89290162,1,0.194886648
1704,19.88474032,0,1,36.27631254,1,0.073565123
1705,27.13096291,0,0,45.92498633,1,-0.709986386
1706,24.28126318,0,1,40.78450771,0,-2.377282327
1707,21.22102706,0,0,39.08041194,1,0.240928927
1708,21.46108431,0,0,39.00034886,0,0.614186548
1709,24.80305173,0,0,42.16453319,1,-0.34982428
1710,24.31109439,0,1,41.11470514,0,0.374725085
1711,30.14798827,0,1,49.61082961,0,-0.875127476
1712,39.16597595,1,1,47.95283339,1,-2.538723969
1713,28.16957835,0,0,47.62114993,1,0.83282143
1714,26.9712176,1,0,47.49178265,0,0.485673021
1715,14.89288322,0,1,30.59720873,1,-1.691355514
1716,20.86266566,0,0,38.83660144,0,0.607228494
1717,27.30693563,0,0,47.18561224,0,0.534731306
1718,18.61174541,0,0,36.425151,0,0.812521421
1719,23.81791646,0,1,41.99557544,1,-0.309244339
1720,24.69117189,0,1,42.36964492,0,0.13122185
1721,30.28490953,1,0,47.93021655,0,-1.025681204
1722,38.49145741,0,1,60.3443462,1,0.161123647
1723,24.42938277,0,1,42.56794366,0,0.022242688
1724,40.50961821,0,0,63.55187893,0,-0.195670906
1725,26.51107083,0,0,45.17410829,1,-0.149545843
1726,28.16240642,0,1,47.08243311,1,-0.264934982
1727,19.32216466,0,1,36.63782601,0,1.130013226
1728,33.28091319,0,0,53.53563285,0,-0.440215691
1729,28.87370909,0,1,48.18674201,1,0.251672684
1730,21.77877114,0,1,39.28226922,1,1.143145587
1731,25.54928521,0,0,44.07838215,1,-1.146811725
1732,31.02718057,1,1,50.42379985,1,0.527925426
1733,27.13088253,0,1,46.58404422,1,0.765572591
1734,23.5605626,1,0,42.99178407,0,0.272415098
1735,13.24219635,0,0,28.46039933,1,-0.106953079
1736,22.29494881,0,0,41.67165839,0,0.216862119
1737,18.32824194,1,1,35.19626015,1,-0.529371361
1738,40.14919307,0,0,62.62966971,1,-1.099368204
1739,23.05075281,0,1,40.94164595,1,-1.409954222
1740,26.54645314,0,0,46.6338677,0,-1.411241456
1741,17.82900138,1,1,34.24308692,1,0.369479404
1742,20.43699083,0,1,38.12908504,1,-0.37446106
1743,37.90810341,0,1,59.2911593,1,-0.402972898
1744,26.24348768,1,1,47.55044285,1,-0.149697956
1745,38.66292263,1,1,58.18525697,1,-0.864639851
1746,29.15837452,0,1,47.91267821,0,0.555002422
1747,32.0665162,0,0,51.35092303,0,-0.05249095
1748,31.57749796,1,1,51.20521835,1,0.468755398
1749,27.51350182,0,0,47.35380685,0,0.677576446
1750,19.06857692,1,1,37.59774731,1,-0.168917755
1751,23.41595412,1,1,41.66433161,0,-0.593548376
1752,26.40035951,1,0,39.41165828,1,1.412372919
1753,33.01514733,0,1,53.93237479,1,-0.065256445
1754,30.44607066,0,0,50.47800057,0,-0.906166138
1755,26.88312086,1,1,48.04465005,1,-0.012190684
1756,35.02071191,1,1,53.31671013,1,0.950042779
1757,17.57121358,1,0,33.2989985,0,0.810691728
1758,30.07939873,1,1,43.42907123,1,-1.418962893
1759,35.85292602,0,1,56.7226702,0,-2.125591012
1760,34.48392234,1,0,55.41653614,0,-0.632206918
1761,20.56095527,0,0,38.1123952,1,-0.434523038
1762,23.70416972,0,0,42.14948172,1,-2.30219239
1763,60.96713425,0,1,87.38063628,0,1.675321783
1764,14.9052895,1,0,31.12767446,0,0.582646361
1765,20.58392267,0,0,39.49576176,1,1.035971683
1766,31.0802089,0,0,52.28493744,0,-0.714981248
1767,27.54765445,1,0,41.41704145,0,-1.308525405
1768,44.67333957,1,0,67.01154049,1,-0.633834237
1769,27.59142393,0,1,46.2476039,1,-0.20202556
1770,22.63198406,0,0,40.54457804,1,2.760064149
1771,29.79813913,0,0,49.83192114,1,-0.784434107
1772,24.48400715,0,1,43.00724266,1,0.219855812
1773,19.71937586,0,0,36.29452543,0,-1.348962469
1774,20.417885,0,0,38.67156023,1,0.717652499
1775,27.31402184,1,1,43.22255257,1,-0.854069497
1776,23.30924237,0,1,41.12201388,1,-1.073139436
1777,39.44619228,1,1,54.86814675,1,-1.41198918
1778,28.40935744,0,0,47.91283502,0,-0.8010806
1779,22.75030428,0,0,42.03065838,1,-0.758861185
1780,41.91466852,0,0,64.53918747,1,-0.706806053
1781,21.96445481,0,1,40.06171068,0,1.02317099
1782,31.92660495,1,0,49.97230192,0,-0.84525718
1783,16.82418729,0,0,34.26117221,1,0.444943865
1784,26.23904014,1,0,40.21507756,1,-1.256750953
1785,25.19986645,1,1,43.9096566,1,0.501578093
1786,26.78567413,0,0,46.50426298,0,-0.974072233
1787,16.77628626,0,0,33.85110786,0,-0.133583057
1788,26.72132832,0,0,44.30051991,0,-1.184041126
1789,25.36266161,0,1,43.43629218,0,-0.821009873
1790,30.77877595,0,0,51.23595763,1,0.69607451
1791,24.23960079,0,0,42.96272618,1,1.884600867
1792,31.94438643,0,1,51.69605283,0,1.674763146
1793,27.32379851,0,1,46.26641655,0,-0.042764993
1794,29.65828454,0,1,49.14090264,1,0.089631082
1795,17.78700557,0,0,33.82165379,1,0.309397373
1796,29.04153909,0,0,48.70145523,1,0.305028109
1797,24.79124646,0,1,42.17488042,1,0.095715803
1798,22.8680213,0,1,40.53057316,0,0.988431669
1799,31.27808463,0,1,50.42877816,1,-0.310951238
1800,36.20281332,0,0,57.60889946,0,-0.302103881
1801,30.46219883,1,1,45.2295431,1,1.257266067
1802,35.34718505,0,0,56.84834805,0,-1.458132548
1803,33.38697349,0,1,53.87527326,1,-0.981985743
1804,38.54255676,1,1,55.17089469,0,-1.270104062
1805,26.90330982,0,0,46.81203754,1,0.855432403
1806,42.38569913,1,1,61.09616757,1,-0.968102017
1807,20.90993747,1,1,37.77902004,1,-0.414425058
1808,25.39026021,0,0,45.02284882,1,-0.085501114
1809,21.86966855,0,1,38.36768118,0,-0.476113032
1810,27.92755494,0,0,47.01288424,0,0.457204415
1811,30.44665331,0,0,50.94672443,1,0.29952001
1812,10.81973666,0,0,26.65890844,1,-0.951152011
1813,25.94863248,0,0,44.71670548,1,1.55943579
1814,27.1878348,1,0,49.04677033,1,-0.171442725
1815,30.46201536,1,1,45.222087,0,-1.229324248
1816,21.80099729,0,0,40.35690624,1,-0.312118342
1817,16.48054687,0,1,32.23291928,1,0.846891054
1818,32.22070342,1,0,51.55024304,1,0.89757282
1819,23.74297987,0,1,40.86448252,1,-1.909590762
1820,23.25498634,0,1,41.52858788,1,0.595485614
1821,28.43787366,0,0,48.30976019,1,-0.321873442
1822,23.36656726,0,0,42.40966321,1,1.377790516
1823,54.09213516,1,1,76.62170875,0,0.802688357
1824,29.23283344,0,1,46.979662,0,-0.762453562
1825,23.84563833,0,0,42.02655227,0,0.039208727
1826,27.42386134,0,1,46.10664331,1,-1.513279132
1827,19.29642004,0,1,36.56345439,0,-0.054355197
1828,20.47977199,0,1,36.53704458,1,-0.538585422
1829,53.59223711,0,1,78.03693005,1,0.861667082
1830,33.5184068,0,0,54.07301298,0,-0.153678068
1831,30.77516889,0,0,50.33894803,0,0.6581496
1832,39.21307858,0,1,59.66256039,1,-0.490856838
1833,32.37969566,0,0,53.67532813,1,0.90168142
1834,23.62041324,0,1,41.62058445,1,0.543503948
1835,22.64491983,1,1,41.31585728,1,-0.221338731
1836,22.17409897,0,1,39.02774288,1,0.325719655
1837,31.55854726,1,1,48.59817659,0,-0.807951708
1838,39.5478349,0,1,60.62792657,0,-0.586724176
1839,36.30734336,1,1,47.98538174,0,2.003739264
1840,19.34429546,0,0,36.8008718,0,-0.718193488
1841,55.2732472,0,1,80.66555645,1,1.733508711
1842,22.38313967,0,0,40.09458414,1,-0.351389962
1843,17.50676024,0,1,34.79182612,0,1.991200116
1844,37.39190605,0,0,58.37359692,0,1.807834683
1845,26.50806024,1,1,42.05986647,0,0.964042404
1846,26.44670989,1,1,41.61434762,1,-0.976968742
1847,28.61800116,0,1,47.2718481,0,0.984973116
1848,19.44394796,0,0,37.30617542,0,-1.192746672
1849,28.9309305,0,1,48.01198468,1,-0.097545529
1850,17.66712729,0,0,33.98270668,0,-0.550560337
1851,18.57842342,0,1,35.09820886,1,-0.889194977
1852,30.04317724,0,0,49.53496542,0,1.042841079
1853,24.38196955,0,1,41.09384976,0,0.258766525
1854,20.85815287,0,0,38.54115636,1,-0.325325522
1855,30.59393339,1,0,51.60910929,0,0.245461746
1856,23.93125774,0,1,41.28186346,1,1.410881317
1857,22.70566229,0,1,39.90034279,1,-0.750929482
1858,19.35808858,0,0,36.82984238,0,1.693513856
1859,30.10579789,0,1,49.72699821,1,1.324812881
1860,22.69416411,1,0,42.88760826,1,0.052604764
1861,39.37172053,1,1,61.86077255,1,0.341379194
1862,28.04756798,1,1,49.14664416,1,0.15381213
1863,28.46962057,0,1,47.11355366,0,0.539949528
1864,29.43847935,0,1,48.83958498,1,0.706389007
1865,30.50963673,0,1,49.64200387,1,-1.441267359
1866,17.8175483,1,0,33.51443573,1,0.670156607
1867,33.45672477,0,1,53.29662077,1,-1.145364884
1868,27.95892141,1,0,45.55798475,1,0.835461518
1869,34.34211233,1,1,54.00211197,1,-0.672554572
1870,45.16622616,0,1,68.63479845,0,0.559342194
1871,14.2373561,0,0,30.74480938,1,-1.483121701
1872,31.11084121,1,1,52.36654604,0,0.275961192
1873,31.00375798,0,1,50.4168095,1,-1.823015058
1874,18.94918397,0,0,36.97289778,1,1.994963984
1875,28.37435653,1,1,48.44011395,1,-0.270695329
1876,19.40319056,1,1,35.75630176,1,-0.542270983
1877,31.34785042,0,0,52.70316422,0,-0.964356305
1878,46.51381283,0,0,69.94674142,0,-1.219730528
1879,41.22050493,0,0,64.20411223,1,0.479761647
1880,30.98125342,1,1,42.78926721,1,1.69790536
1881,28.42201099,0,0,46.05750506,0,0.241327209
1882,22.66097692,0,1,39.78047704,1,-0.222186527
1883,23.15795523,1,0,44.11726467,0,-0.194257628
1884,17.48054921,0,0,34.94514264,0,-0.315147006
1885,37.84298887,0,0,59.31940947,1,-0.862950031
1886,23.59354564,0,1,41.44189,0,1.537921383
1887,17.53791157,0,1,35.00569337,1,0.085868148
1888,22.89288787,0,1,40.81852677,0,-0.487449154
1889,37.36020231,0,0,59.15275322,0,0.245232812
1890,28.88491027,0,0,48.21524521,0,0.36249798
1891,23.15332304,0,1,41.13674153,1,-1.266083239
1892,24.3406814,0,0,42.30728219,1,-1.182351573
1893,24.91042319,0,1,42.95612029,1,0.943601207
1894,20.18283602,0,1,38.16278019,1,-0.782210031
1895,22.3251629,0,0,40.02328846,0,0.370531175
1896,18.70069285,1,0,37.18273756,1,0.416729329
1897,39.20073664,1,1,58.85195469,1,-0.798373432
1898,26.66532246,0,0,46.16140873,1,-0.805600488
1899,31.41370367,1,0,52.21570165,0,0.336109058
1900,23.10382334,0,0,42.32025355,1,-0.080054737
1901,44.40196783,0,1,66.72202164,1,-1.576792897
1902,21.66328734,1,0,30.18156297,0,-1.915351311
1903,19.27668349,0,0,37.04051451,0,0.159459225
1904,23.46986186,0,1,40.99774377,1,0.956739801
1905,33.56471312,1,1,50.06960709,1,1.142556847
1906,26.43687207,0,0,45.20833362,1,-0.056888896
1907,18.90563782,0,1,35.10903633,1,-0.265878116
1908,39.74459544,0,1,61.73935319,0,-0.185152901
1909,24.92495157,0,0,44.5179448,1,-0.334658523
1910,25.65222596,0,1,42.93541559,1,0.286887187
1911,23.93246757,0,1,43.32448357,0,-0.57644118
1912,31.06009769,0,1,49.7746302,1,-0.211035224
1913,28.40940454,0,0,47.75995397,0,-0.458175178
1914,21.27059037,0,0,38.21121528,1,1.569916688
1915,34.98484761,0,0,55.5860806,1,1.366204891
1916,29.13029134,0,0,49.38871813,0,-1.0457997
1917,21.73647675,0,0,40.50708912,1,0.981300161
1918,35.10711635,1,0,59.20686501,0,0.025221266
1919,29.05186409,1,1,47.46609754,0,-0.634741583
1920,22.84057902,0,1,40.24547496,1,-0.450455863
1921,28.24512314,0,1,46.80582322,1,-0.634851828
1922,42.77257993,0,1,65.42459665,0,-1.293270296
1923,44.92562009,1,1,64.06748109,1,-1.00274017
1924,27.53994206,0,0,47.24983023,1,-0.030021834
1925,23.34797577,0,1,41.30059036,0,0.762574092
1926,17.27320415,1,1,33.26175576,0,0.362964089
1927,25.15212658,0,0,43.78403967,1,-0.124058981
1928,25.8614838,0,0,44.50017636,0,0.674607416
1929,31.61026961,1,1,40.46114857,0,2.298904034
1930,23.84450022,0,1,43.09215288,1,-1.162521165
1931,25.52608641,0,1,44.90839728,1,-1.046465933
1932,25.58936191,0,1,44.02171203,1,0.080279685
1933,15.79125172,0,1,30.62858112,0,0.12866289
1934,30.40608246,0,1,49.81327531,0,0.219678309
1935,23.65919403,0,1,42.22613827,0,-0.105453177
1936,20.07297144,0,1,37.52892349,1,-0.14206182
1937,22.11282563,1,0,38.5603895,1,-0.800935614
1938,16.48111314,0,1,32.77925998,1,1.822814552
1939,35.33845163,0,1,55.27527406,1,-0.430977115
1940,21.84677827,0,0,39.91953161,1,-2.200493906
1941,47.08475614,0,0,71.5767595,0,0.559527347
1942,21.02195491,0,1,37.34476022,1,0.40596644
1943,36.19552164,0,1,57.37131088,0,1.868390179
1944,22.95567949,0,1,40.32279686,1,-0.098279407
1945,21.95822513,0,0,40.63812931,0,-1.204720987
1946,37.92541151,0,0,59.05622396,0,-0.393540028
1947,21.48157203,1,0,38.9307339,0,-0.51900763
1948,25.14626336,1,1,42.48788092,1,0.711197519
1949,28.11898387,0,1,47.10783879,1,-1.246568865
1950,25.93076293,0,1,44.02065137,0,-0.399153245
1951,12.26860679,1,0,28.62274495,0,0.433148447
1952,22.61182167,0,0,40.35564656,0,0.448016145
1953,27.38400214,1,0,49.06525224,1,-0.290579546
1954,22.74858024,0,1,40.48414919,1,-0.86078036
1955,8.122746148,0,1,22.48175636,1,0.850019585
1956,16.7114865,0,1,33.10579986,1,-0.145184431
1957,33.30393137,1,1,55.93647372,1,0.251353747
1958,26.31054218,1,0,42.44216407,1,1.091986903
1959,13.84463998,1,0,29.10600476,0,-0.582175276
1960,19.95135255,0,0,36.95988608,1,1.803384484
1961,25.21166346,1,0,35.4025835,1,1.822258789
1962,27.38712644,0,1,45.78015085,1,1.885645316
1963,10.80444455,0,0,25.08748939,0,-0.863057307
1964,22.3033792,0,0,40.03371247,1,-0.646667302
1965,33.95109894,1,0,46.26458411,1,1.826558391
1966,34.07665009,0,0,54.10410538,0,0.012588666
1967,30.40437607,0,0,51.2928995,1,-1.523756178
1968,26.54998629,0,1,44.74364945,0,-0.666644909
1969,40.29146942,1,1,51.44920468,1,2.273307156
1970,26.3175212,1,0,44.88461192,0,-0.670468526
1971,26.12278014,1,0,37.53195166,0,1.753226873
1972,21.76236734,0,1,38.29627142,1,-0.942341251
1973,30.39052225,0,0,50.88450917,1,0.042548805
1974,29.90849107,0,1,49.96707793,0,0.215597498
1975,29.36322416,1,1,47.53717881,1,-0.809148828
1976,36.45649904,0,0,57.08163555,1,1.011951041
1977,30.22985202,0,0,50.99164597,0,-0.330096326
1978,19.84964468,0,0,37.4630201,0,-0.048267793
1979,20.5877511,0,0,38.68517389,1,0.1683739
1980,20.59179106,0,0,38.26615486,0,1.191197821
1981,44.12053736,1,1,59.33242157,1,1.84902388
1982,16.98356466,1,0,33.7719799,1,0.57691067
1983,35.90623823,0,0,57.92157036,1,-1.173270013
1984,19.58954986,1,1,34.90586436,1,-0.71395165
1985,16.19113236,0,0,32.57826208,1,-0.242927293
1986,33.48375443,0,0,54.81031499,1,-1.154391887
1987,24.44338732,0,1,41.27182269,1,-1.921019641
1988,28.53037786,0,0,48.97836027,0,0.587812596
1989,43.24251699,1,0,65.46170053,1,0.701286861
1990,25.33271447,0,1,42.574586,1,-0.534004414
1991,25.30950922,0,1,43.60056751,0,-1.067858257
1992,21.09508753,0,1,37.95522007,1,-0.003741009
1993,38.81660502,0,1,59.72756802,0,0.950489291
1994,28.67234251,0,1,48.16597755,0,0.205398241
1995,30.66891772,0,0,51.8309845,1,-0.980589671
1996,18.49528611,0,1,35.08988068,1,0.380063127
1997,15.21136896,0,0,31.21633094,0,-1.410943899
1998,20.26254386,0,1,38.30532838,0,-0.808350226
1999,34.00286307,0,0,54.64141496,0,0.056323612
2000,31.81568086,0,0,51.66273258,1,0.985809501
2001,11.79488533,1,0,30.92971643,0,0.139290361
2002,14.53729774,1,0,30.62455499,1,-0.506427051
2003,35.16564342,0,1,56.61071108,1,-0.980468346
2004,21.65485197,1,1,38.75337028,0,0.450986995
2005,19.89220919,0,1,37.23610437,1,1.3171947
2006,22.04488913,0,1,39.00259646,0,0.273419118
2007,33.41368001,0,0,54.16102064,0,-0.172941368
2008,17.65499454,1,1,37.06984027,1,0.111749888
2009,23.42405242,0,0,43.11827588,0,-1.368517787
2010,34.93796222,0,0,57.31472566,0,-0.231928569
2011,34.48957302,1,0,54.29182164,1,0.798945857
2012,34.62488672,0,1,54.75875728,1,-1.168111809
2013,25.38346219,1,1,43.56350154,1,-0.45043033
2014,22.32399668,0,1,39.3735246,1,2.3259709
2015,23.97034068,1,1,43.99750458,1,-0.216050337
2016,21.6681679,1,1,34.73156763,0,1.14613583
2017,23.46559461,0,0,40.82749011,1,0.513217908
2018,21.49689299,0,1,37.57498325,0,-1.189091926
2019,29.48841221,0,1,48.91488079,0,1.141899834
2020,29.26562747,0,1,49.42440553,1,1.041108019
2021,24.0622989,0,0,42.11176635,1,-0.0329436
2022,27.49455428,0,0,47.24242488,1,-0.835236733
2023,20.17211615,1,1,39.7177245,0,-0.125269355
2024,26.24874909,0,1,44.04800178,0,0.400450462
2025,39.47505189,0,1,62.86830222,0,-0.694903206
2026,23.60925051,0,0,41.41694508,0,0.16305405
2027,31.96613468,0,0,52.3033449,0,0.822607216
2028,16.16557477,1,0,28.55840117,1,1.184912981
2029,27.94583667,0,1,47.41545472,0,-0.765937827
2030,33.69831773,1,1,49.66183303,1,1.080340475
2031,19.31213331,1,0,27.42317887,1,-2.161315005
2032,26.58071982,0,1,45.82593795,1,0.010752209
2033,18.63728208,0,0,36.04090118,1,-0.163080313
2034,18.65454113,1,0,35.20318349,1,-0.259506856
2035,26.96403105,0,1,45.46375867,1,0.131071108
2036,31.30771216,0,0,52.84466416,1,2.425424308
2037,21.42137659,0,0,40.01472301,1,-1.097246836
2038,32.83045214,0,1,51.96440912,1,0.750552161
2039,26.95528904,1,1,44.04327126,0,-0.617561375
2040,23.936533,0,0,41.55149712,1,-0.013622347
2041,41.76094297,0,1,64.66389915,0,-0.959433879
2042,35.08019932,0,0,57.88624394,1,-0.654336833
2043,33.42996182,0,0,54.00476876,0,0.719982903
2044,21.11643962,0,1,37.6140664,1,-0.02524949
2045,13.17973044,0,1,28.43595708,0,0.638572189
2046,48.62219363,1,0,60.61254494,0,-2.489118016
2047,35.40572654,1,0,56.35619501,0,0.624796342
2048,23.7023113,1,1,39.07693828,0,-0.8432961
2049,27.82055946,1,0,47.67471004,0,-0.395901144
2050,46.91285859,1,1,68.03635138,1,0.731419293
2051,26.24080994,1,1,37.68209742,0,1.677802026
2052,24.06130189,0,1,42.37512172,0,-1.041755718
2053,19.69187364,0,0,37.00682591,1,1.312128339
2054,26.69968324,0,0,45.63223574,0,1.928349617
2055,21.29492073,1,0,32.21723904,1,-1.547064782
2056,33.16118199,1,1,45.99852692,1,-1.597614919
2057,36.44733485,0,0,58.10390366,1,-1.603083804
2058,26.30414179,0,1,44.14080059,1,-0.158814533
2059,24.53771877,0,1,41.25524581,0,-0.622262442
2060,31.5850093,0,0,52.24454314,1,2.796502924
2061,28.86405889,1,1,48.1607204,0,-0.56074196
2062,25.83833027,0,0,45.42348995,1,0.158713312
2063,15.81102723,1,0,32.77653127,1,-0.513074018
2064,29.72803754,0,0,49.69048294,1,-1.253784048
2065,29.2309659,0,1,49.40059649,1,-0.605796202
2066,29.30846903,0,1,48.95010388,1,-0.755352172
2067,25.39643963,1,1,33.30049394,0,-2.463968141
2068,41.0689674,0,0,62.83154722,0,-0.075830214
2069,24.21570217,0,0,43.00225058,0,0.999692502
2070,20.37806387,0,1,38.05764279,1,0.735576422
2071,16.45040393,1,0,35.76840674,0,-0.087509293
2072,38.52569694,0,1,59.85204571,1,0.364324543
2073,18.2463622,0,0,35.18737678,1,-0.641883118
2074,20.68897316,0,1,38.30036575,0,1.129997929
2075,42.72332472,1,0,64.12238736,1,0.830789372
2076,26.12470002,0,1,45.75245146,1,-1.655009004
2077,32.47273961,1,1,54.12956472,1,-0.237488167
2078,28.75646663,0,1,48.38042467,1,1.090086264
2079,29.67582634,0,0,50.35165214,0,-0.63571811
2080,24.9406878,1,0,42.00065208,1,-0.65630753
2081,20.99127771,0,0,38.83075331,0,0.829721609
2082,18.10518051,0,0,35.68218336,1,-0.316177544
2083,33.82109425,0,1,52.54504749,1,0.658235575
2084,29.83197892,1,1,44.37422312,0,1.227913121
2085,24.7852304,0,1,42.7323833,1,0.429100449
2086,21.40211212,0,0,38.27362791,1,0.0710165
2087,45.7563082,0,0,68.53579055,1,-0.725154162
2088,29.10001222,1,0,52.03708014,1,-0.141935294
2089,34.90173876,0,0,55.13805427,0,0.600192159
2090,19.8048815,0,1,35.47167086,0,-0.517279721
2091,25.57415858,0,1,44.76307818,0,-1.448746395
2092,16.46616507,0,0,33.85838454,1,-0.414729051
2093,33.73292693,1,0,52.93315372,1,-0.726991603
2094,22.57391999,0,0,41.06769561,1,0.207705089
2095,16.65542753,0,1,33.11445216,0,-0.846365888
2096,25.81489001,1,1,41.55766475,1,-0.831634527
2097,26.0041251,0,0,45.70551296,1,-0.099020785
2098,27.30317312,0,1,46.16379341,1,-0.576435707
2099,27.61260195,1,1,40.5844832,1,-1.38567919
2100,30.74955863,0,1,50.67990817,1,-1.099654266
2101,25.91164833,0,0,44.76435566,1,-0.374790199
2102,21.33578593,1,1,41.20172752,1,-0.082174728
2103,20.28631225,0,0,37.20974426,0,1.108112741
2104,31.82193472,0,1,50.57613897,1,-0.531333948
2105,14.33105396,0,0,30.58318259,0,-0.423770576
2106,22.18167778,1,0,43.60157728,1,-0.014562776
2107,15.32780118,0,0,31.97771372,1,1.055638575
2108,32.30200589,1,0,41.62941058,0,2.179171566
2109,30.76521512,0,0,51.95865108,0,-0.028083326
2110,36.61086615,1,0,59.07531487,0,-0.482310849
2111,34.98543598,0,1,55.61579184,0,0.324513964
2112,24.94444615,1,1,38.64771072,1,1.344215066
2113,32.97002529,1,0,55.44278263,1,0.348488163
2114,15.18265048,0,0,30.60398493,1,-0.918040148
2115,37.3263648,1,1,60.47371501,0,-0.030883459
2116,19.71414215,0,1,37.49665018,0,-1.434647181
2117,18.00843087,0,0,34.71962131,1,0.482075405
